fname,prefix,fingers,side,label
f65a5eaa-ff43-4f6f-9106-e4ccb208c2fd_0L.png,f65a5eaa-ff43-4f6f-9106-e4ccb208c2fd,0,L,0L
5a7709d8-6dfa-4942-81de-c0eee2d9876d_0L.png,5a7709d8-6dfa-4942-81de-c0eee2d9876d,0,L,0L
cd277586-abd5-4248-b50c-e3b4fdc9b681_0L.png,cd277586-abd5-4248-b50c-e3b4fdc9b681,0,L,0L
e9dab575-9a67-427d-84ff-a974575673f9_0L.png,e9dab575-9a67-427d-84ff-a974575673f9,0,L,0L
905ea5a8-c809-493e-bedf-1b92db917ff4_0L.png,905ea5a8-c809-493e-bedf-1b92db917ff4,0,L,0L
df70fe39-643c-458a-aba3-8032e90b1ee5_0L.png,df70fe39-643c-458a-aba3-8032e90b1ee5,0,L,0L
b5d27fab-1448-4e29-bf29-275e1a7de14e_0L.png,b5d27fab-1448-4e29-bf29-275e1a7de14e,0,L,0L
d6aa4d11-434f-42b3-bb78-b5af7b815988_0L.png,d6aa4d11-434f-42b3-bb78-b5af7b815988,0,L,0L
4832cb32-b8ff-48d6-b0cf-6a140075fc88_0L.png,4832cb32-b8ff-48d6-b0cf-6a140075fc88,0,L,0L
88f704ca-8373-4ad8-b663-2787b8b44dcc_0L.png,88f704ca-8373-4ad8-b663-2787b8b44dcc,0,L,0L
73e4b490-b81c-420c-a105-324199b52766_0L.png,73e4b490-b81c-420c-a105-324199b52766,0,L,0L
48975c67-7bb5-4e7d-8595-6e21ee7eb818_0L.png,48975c67-7bb5-4e7d-8595-6e21ee7eb818,0,L,0L
79391aed-49ed-4566-801e-6a8165b5c729_0L.png,79391aed-49ed-4566-801e-6a8165b5c729,0,L,0L
4ee8d853-6751-4f7b-a8a9-45813a48eca7_0L.png,4ee8d853-6751-4f7b-a8a9-45813a48eca7,0,L,0L
3928aa11-9ffc-4bb3-87be-d37d79689e55_0L.png,3928aa11-9ffc-4bb3-87be-d37d79689e55,0,L,0L
a2a8e0e5-8a4b-435a-badd-613d612e39bc_0L.png,a2a8e0e5-8a4b-435a-badd-613d612e39bc,0,L,0L
befef0d6-7620-49b9-ae72-ec057a55816d_0L.png,befef0d6-7620-49b9-ae72-ec057a55816d,0,L,0L
f7e151aa-1e5d-45e4-acaf-42aa76a118bf_0L.png,f7e151aa-1e5d-45e4-acaf-42aa76a118bf,0,L,0L
f35582d5-781c-41c5-9754-92bfcd422792_0L.png,f35582d5-781c-41c5-9754-92bfcd422792,0,L,0L
557e595c-c71c-4db7-aacc-188b1dc69e3d_0L.png,557e595c-c71c-4db7-aacc-188b1dc69e3d,0,L,0L
27a7655f-d7f9-408c-82fe-40331599e4f5_0L.png,27a7655f-d7f9-408c-82fe-40331599e4f5,0,L,0L
53a038f8-eccf-4349-afb6-83c3f23bc9c4_0L.png,53a038f8-eccf-4349-afb6-83c3f23bc9c4,0,L,0L
4fdb7e2f-e2b3-4aaa-973b-9fa0fbbca55a_0L.png,4fdb7e2f-e2b3-4aaa-973b-9fa0fbbca55a,0,L,0L
db3952f4-2b46-4d51-8769-f5b4b0f7649c_0L.png,db3952f4-2b46-4d51-8769-f5b4b0f7649c,0,L,0L
23d83795-bfc4-433f-aa6b-27919e30d3d7_0L.png,23d83795-bfc4-433f-aa6b-27919e30d3d7,0,L,0L
4edc430d-5b70-47f6-9b22-5abc4fa4685f_0L.png,4edc430d-5b70-47f6-9b22-5abc4fa4685f,0,L,0L
bf5b2e3d-93fd-41bf-8fdc-dfc6516a830c_0L.png,bf5b2e3d-93fd-41bf-8fdc-dfc6516a830c,0,L,0L
b8b30509-3d08-4749-882c-d7d27735674f_0L.png,b8b30509-3d08-4749-882c-d7d27735674f,0,L,0L
c8d26690-6574-4f70-a61f-e754192b0aa3_0L.png,c8d26690-6574-4f70-a61f-e754192b0aa3,0,L,0L
175fd228-0c13-4ae1-8574-7cc6b3ed8fc1_0L.png,175fd228-0c13-4ae1-8574-7cc6b3ed8fc1,0,L,0L
bb2b79f2-8958-4d08-a889-7c6817818a82_0L.png,bb2b79f2-8958-4d08-a889-7c6817818a82,0,L,0L
ba52506b-8479-4d91-8891-a584e044ac0b_0L.png,ba52506b-8479-4d91-8891-a584e044ac0b,0,L,0L
51f06b15-670e-4e3b-9c5c-5f93e2308864_0L.png,51f06b15-670e-4e3b-9c5c-5f93e2308864,0,L,0L
99df96eb-5db9-4663-bc71-805e81b1a15c_0L.png,99df96eb-5db9-4663-bc71-805e81b1a15c,0,L,0L
12b58b70-a7b9-4c83-a7f5-175039de7c29_0L.png,12b58b70-a7b9-4c83-a7f5-175039de7c29,0,L,0L
68dc88ff-28d3-44d2-9a92-2e8d8314aab5_0L.png,68dc88ff-28d3-44d2-9a92-2e8d8314aab5,0,L,0L
9f01f485-3f79-4c99-ac26-e44465a45a4c_0L.png,9f01f485-3f79-4c99-ac26-e44465a45a4c,0,L,0L
817568e2-5fcb-4618-a0cf-e8095e5d7a98_0L.png,817568e2-5fcb-4618-a0cf-e8095e5d7a98,0,L,0L
0d6157b8-d9a0-4749-a09e-80bc0da8aab1_0L.png,0d6157b8-d9a0-4749-a09e-80bc0da8aab1,0,L,0L
f86b13b0-56da-4bfe-b9b2-3d2d03ff47fb_0L.png,f86b13b0-56da-4bfe-b9b2-3d2d03ff47fb,0,L,0L
97bd283d-51d2-41d7-aaf0-fbeef508f597_0L.png,97bd283d-51d2-41d7-aaf0-fbeef508f597,0,L,0L
b71b8b88-77ce-4d13-80d3-4de6e0977e60_0L.png,b71b8b88-77ce-4d13-80d3-4de6e0977e60,0,L,0L
f1d9d72a-cbc8-4e6c-ac86-4589cbc1e677_0L.png,f1d9d72a-cbc8-4e6c-ac86-4589cbc1e677,0,L,0L
34705a07-e394-4155-bbb3-342d8a66f0f6_0L.png,34705a07-e394-4155-bbb3-342d8a66f0f6,0,L,0L
73ff1f5e-7dd7-4670-949b-23fe3990e84f_0L.png,73ff1f5e-7dd7-4670-949b-23fe3990e84f,0,L,0L
c74ec0f8-215b-4cd7-aca1-4cf4df435068_0L.png,c74ec0f8-215b-4cd7-aca1-4cf4df435068,0,L,0L
c51700a7-5354-4d55-b8ab-e5e22d22b4f2_0L.png,c51700a7-5354-4d55-b8ab-e5e22d22b4f2,0,L,0L
fdd5729b-5f35-4f64-9052-f5660826f3c5_0L.png,fdd5729b-5f35-4f64-9052-f5660826f3c5,0,L,0L
3abb38aa-646c-4eed-a548-2aac97aea675_0L.png,3abb38aa-646c-4eed-a548-2aac97aea675,0,L,0L
e8449e4d-7f30-47fe-9c3c-525004354a37_0R.png,e8449e4d-7f30-47fe-9c3c-525004354a37,0,L,0R
89ecb7d7-aa1e-47ab-a813-f5117d2f0f5e_0R.png,89ecb7d7-aa1e-47ab-a813-f5117d2f0f5e,0,L,0R
8ae300d8-d11d-4ebc-a136-59bbfdee4792_0R.png,8ae300d8-d11d-4ebc-a136-59bbfdee4792,0,L,0R
c81d7f52-4400-4122-acdb-c8c2d86b42bd_0R.png,c81d7f52-4400-4122-acdb-c8c2d86b42bd,0,L,0R
12a240e5-67aa-4663-bbc8-dd844bb01210_0R.png,12a240e5-67aa-4663-bbc8-dd844bb01210,0,L,0R
af55f7ac-e281-44d2-8d0d-8225d3c9a867_0R.png,af55f7ac-e281-44d2-8d0d-8225d3c9a867,0,L,0R
bfa635c3-0548-48ba-ad33-d8df4012b53c_0R.png,bfa635c3-0548-48ba-ad33-d8df4012b53c,0,L,0R
b416ef7e-84da-4803-89db-b3b1a61be5fc_0R.png,b416ef7e-84da-4803-89db-b3b1a61be5fc,0,L,0R
c50c6049-f704-4e4d-aed8-2ab65ebf3563_0R.png,c50c6049-f704-4e4d-aed8-2ab65ebf3563,0,L,0R
321d4856-99c2-4d69-b0d5-406dd90b16ea_0R.png,321d4856-99c2-4d69-b0d5-406dd90b16ea,0,L,0R
f5cd6a06-f07a-4b26-a589-50f53e83b264_0R.png,f5cd6a06-f07a-4b26-a589-50f53e83b264,0,L,0R
4a3dd041-e5b2-4284-96e7-e28f8082d21b_0R.png,4a3dd041-e5b2-4284-96e7-e28f8082d21b,0,L,0R
aac294e9-15e5-46fc-9ce0-d531c06ae951_0R.png,aac294e9-15e5-46fc-9ce0-d531c06ae951,0,L,0R
1b3559ce-cf4d-4d70-86a7-b2f43b253535_0R.png,1b3559ce-cf4d-4d70-86a7-b2f43b253535,0,L,0R
d3fd852d-43d7-458f-a58a-0bb04ddaceb7_0R.png,d3fd852d-43d7-458f-a58a-0bb04ddaceb7,0,L,0R
46f66ef3-d474-4c75-ae18-a48f6c8cbae5_0R.png,46f66ef3-d474-4c75-ae18-a48f6c8cbae5,0,L,0R
26d6873f-e0f9-427d-b3b2-7760f3d0373a_0R.png,26d6873f-e0f9-427d-b3b2-7760f3d0373a,0,L,0R
f2100794-acd2-4da6-9f02-843cc3a7738a_0R.png,f2100794-acd2-4da6-9f02-843cc3a7738a,0,L,0R
502f9d4b-90c1-4190-956f-4f5b23c1fe2b_0R.png,502f9d4b-90c1-4190-956f-4f5b23c1fe2b,0,L,0R
fc81a1cc-38b4-49cc-b4a9-9ba76f6a74aa_0R.png,fc81a1cc-38b4-49cc-b4a9-9ba76f6a74aa,0,L,0R
2513f1bf-4e3c-466e-8bf9-6dc006f173b9_0R.png,2513f1bf-4e3c-466e-8bf9-6dc006f173b9,0,L,0R
c6aaa3bb-89ae-4e63-9d48-dfddae9b8e7e_0R.png,c6aaa3bb-89ae-4e63-9d48-dfddae9b8e7e,0,L,0R
467f7074-3d10-4166-8b1f-73e94d60ba6e_0R.png,467f7074-3d10-4166-8b1f-73e94d60ba6e,0,L,0R
12627ce8-7415-4140-ac69-fc7bf28b9647_0R.png,12627ce8-7415-4140-ac69-fc7bf28b9647,0,L,0R
202db72e-66e9-4088-a255-25bc21acc3e0_0R.png,202db72e-66e9-4088-a255-25bc21acc3e0,0,L,0R
256bfe44-f61a-480d-ab31-627f4f0c3051_0R.png,256bfe44-f61a-480d-ab31-627f4f0c3051,0,L,0R
f9f032f0-e03b-45e7-82ba-c6a414159966_0R.png,f9f032f0-e03b-45e7-82ba-c6a414159966,0,L,0R
90f58e57-14f2-4f86-a499-3b6e9147ba95_0R.png,90f58e57-14f2-4f86-a499-3b6e9147ba95,0,L,0R
465fdab3-8ca5-44c0-94ca-c0222dcc6e60_0R.png,465fdab3-8ca5-44c0-94ca-c0222dcc6e60,0,L,0R
d3806238-b25b-45ed-a9b3-e2d47210eb30_0R.png,d3806238-b25b-45ed-a9b3-e2d47210eb30,0,L,0R
1283645b-541b-4bf5-b1ed-5abeb4147d5a_0R.png,1283645b-541b-4bf5-b1ed-5abeb4147d5a,0,L,0R
28a1d73f-e88f-494c-9de9-4441626388e1_0R.png,28a1d73f-e88f-494c-9de9-4441626388e1,0,L,0R
3964d844-219e-4be1-8d11-0d7e0f77f538_0R.png,3964d844-219e-4be1-8d11-0d7e0f77f538,0,L,0R
cafcc441-147d-4bff-b8a9-bf90135ff2ee_0R.png,cafcc441-147d-4bff-b8a9-bf90135ff2ee,0,L,0R
99d279f7-1884-4748-b97a-f5142c2c6e14_0R.png,99d279f7-1884-4748-b97a-f5142c2c6e14,0,L,0R
00fdb059-79fc-4224-9b0d-5ca74f5e5c61_0R.png,00fdb059-79fc-4224-9b0d-5ca74f5e5c61,0,L,0R
0bae7733-0f05-4d11-af01-75c3228f815d_0R.png,0bae7733-0f05-4d11-af01-75c3228f815d,0,L,0R
6c75fd6a-4561-4db8-adc9-49f2534d1515_0R.png,6c75fd6a-4561-4db8-adc9-49f2534d1515,0,L,0R
e274d538-88ff-4a1e-84ba-6e6447f16162_0R.png,e274d538-88ff-4a1e-84ba-6e6447f16162,0,L,0R
9cba7a33-2863-494f-8699-6cd0b8691f9b_0R.png,9cba7a33-2863-494f-8699-6cd0b8691f9b,0,L,0R
b89afb21-228d-4984-af57-11468b733bcc_0R.png,b89afb21-228d-4984-af57-11468b733bcc,0,L,0R
23061cd9-b218-4069-98b1-013d239db54b_0R.png,23061cd9-b218-4069-98b1-013d239db54b,0,L,0R
0915aeaf-167e-4946-9c40-943399f6ed29_0R.png,0915aeaf-167e-4946-9c40-943399f6ed29,0,L,0R
9bc02e3d-1e8a-4bf8-8e87-3e0fa4f76f93_0R.png,9bc02e3d-1e8a-4bf8-8e87-3e0fa4f76f93,0,L,0R
b8e71867-36d8-402e-9aba-2d38022e0598_0R.png,b8e71867-36d8-402e-9aba-2d38022e0598,0,L,0R
ab2f0dab-4650-4d62-9e35-35391a58872c_0R.png,ab2f0dab-4650-4d62-9e35-35391a58872c,0,L,0R
f38b4956-e9d9-4744-b5e5-95a0ac537780_0R.png,f38b4956-e9d9-4744-b5e5-95a0ac537780,0,L,0R
56804388-3a08-40c0-8afa-c570f03e0405_0R.png,56804388-3a08-40c0-8afa-c570f03e0405,0,L,0R
6eb0d328-19ac-4b65-ac42-9d89ea255530_0R.png,6eb0d328-19ac-4b65-ac42-9d89ea255530,0,L,0R
ba917b7f-7a27-4a93-9725-5dcafcc19f48_0R.png,ba917b7f-7a27-4a93-9725-5dcafcc19f48,0,L,0R
d407854f-789e-4a04-baaa-ac4237d07e87_0R.png,d407854f-789e-4a04-baaa-ac4237d07e87,0,L,0R
dc10cd06-6137-45c3-9971-ad7141fa09f1_0R.png,dc10cd06-6137-45c3-9971-ad7141fa09f1,0,L,0R
e4294de5-6a13-46c9-ba31-4f0185f02939_0R.png,e4294de5-6a13-46c9-ba31-4f0185f02939,0,L,0R
2be88e7f-f06e-411d-a211-f07ae18a24e2_0R.png,2be88e7f-f06e-411d-a211-f07ae18a24e2,0,L,0R
d036bf97-f8ec-4ae8-8b29-0ebcd0e99bcf_0R.png,d036bf97-f8ec-4ae8-8b29-0ebcd0e99bcf,0,L,0R
3530b364-29d2-48ff-83e6-8636a95fb8c1_0R.png,3530b364-29d2-48ff-83e6-8636a95fb8c1,0,L,0R
a9098b33-9821-459e-830c-7e075f91b652_0R.png,a9098b33-9821-459e-830c-7e075f91b652,0,L,0R
f7ba6535-99da-4885-a953-0337f90e4dbf_0R.png,f7ba6535-99da-4885-a953-0337f90e4dbf,0,L,0R
a9cdd49e-e8b1-40b0-93fc-8c76478ce813_0R.png,a9cdd49e-e8b1-40b0-93fc-8c76478ce813,0,L,0R
e34debed-be5c-4157-9c94-7b71b19c5081_0R.png,e34debed-be5c-4157-9c94-7b71b19c5081,0,L,0R
28f87694-f130-4096-8c7a-9f5fdbe1e6c8_0R.png,28f87694-f130-4096-8c7a-9f5fdbe1e6c8,0,L,0R
bdcb0d1f-3549-4fcf-8700-60050c2d9245_0R.png,bdcb0d1f-3549-4fcf-8700-60050c2d9245,0,L,0R
5f44419d-7e6c-483e-b465-ca8a0ebd65a8_0R.png,5f44419d-7e6c-483e-b465-ca8a0ebd65a8,0,L,0R
d105dc88-e710-469b-a722-f8bba4558a80_0R.png,d105dc88-e710-469b-a722-f8bba4558a80,0,L,0R
0ea12146-aa96-41b1-bff0-f47b3c87d240_0R.png,0ea12146-aa96-41b1-bff0-f47b3c87d240,0,L,0R
7c48a4e6-a354-4a27-b271-195170094d68_0R.png,7c48a4e6-a354-4a27-b271-195170094d68,0,L,0R
8110f8ce-be45-4891-9c2e-ebc92daf5a25_0R.png,8110f8ce-be45-4891-9c2e-ebc92daf5a25,0,L,0R
d5dc31e6-69f9-4ecd-acee-7d1075e3c8ae_0R.png,d5dc31e6-69f9-4ecd-acee-7d1075e3c8ae,0,L,0R
70e9d007-631a-4c50-8d14-6331e668d3e5_0R.png,70e9d007-631a-4c50-8d14-6331e668d3e5,0,L,0R
9b4d4213-89c2-4b7e-90c4-c0378d286edc_0R.png,9b4d4213-89c2-4b7e-90c4-c0378d286edc,0,L,0R
acc36d81-8264-45cb-9b20-19870954abb6_0R.png,acc36d81-8264-45cb-9b20-19870954abb6,0,L,0R
e1fd3d63-a088-4935-9436-2710f0bd3f52_0R.png,e1fd3d63-a088-4935-9436-2710f0bd3f52,0,L,0R
5909600b-36ed-4620-bdb5-ae0b87f601f4_0R.png,5909600b-36ed-4620-bdb5-ae0b87f601f4,0,L,0R
5f1df21d-0efd-4f7a-a9b7-eca695470f2e_0R.png,5f1df21d-0efd-4f7a-a9b7-eca695470f2e,0,L,0R
33adb5ae-3174-4da2-835c-077872736376_0R.png,33adb5ae-3174-4da2-835c-077872736376,0,L,0R
8f4a9ef6-dd20-498b-99de-10e7cd42dd09_0R.png,8f4a9ef6-dd20-498b-99de-10e7cd42dd09,0,L,0R
330ee0ea-f2f1-401e-9eb0-fbd81e62c038_0R.png,330ee0ea-f2f1-401e-9eb0-fbd81e62c038,0,L,0R
71230223-796f-4cd2-ab39-1ffefe69529a_0R.png,71230223-796f-4cd2-ab39-1ffefe69529a,0,L,0R
5df17338-b762-48c0-bccf-76e30c659b23_0R.png,5df17338-b762-48c0-bccf-76e30c659b23,0,L,0R
36cecb93-a7ab-4f60-9d28-217dc30d58a9_0R.png,36cecb93-a7ab-4f60-9d28-217dc30d58a9,0,L,0R
61220ef8-f94f-4c43-a816-9fa54e9843e4_0R.png,61220ef8-f94f-4c43-a816-9fa54e9843e4,0,L,0R
30773358-752c-4a63-a72f-64a961d9215d_0R.png,30773358-752c-4a63-a72f-64a961d9215d,0,L,0R
3f4f3a88-4fb7-4fbf-b046-ec5fe44330d9_0R.png,3f4f3a88-4fb7-4fbf-b046-ec5fe44330d9,0,L,0R
700b49cb-4393-4816-9231-a3a13375f188_0R.png,700b49cb-4393-4816-9231-a3a13375f188,0,L,0R
ab31aedf-35af-40c0-9b9d-3927703dd8f0_0R.png,ab31aedf-35af-40c0-9b9d-3927703dd8f0,0,L,0R
47cea878-80d1-4ae9-8f5b-7a06450984a2_0R.png,47cea878-80d1-4ae9-8f5b-7a06450984a2,0,L,0R
03c98dd8-1ad3-484c-98cb-f230784cb8e6_0R.png,03c98dd8-1ad3-484c-98cb-f230784cb8e6,0,L,0R
54aaab00-610b-4606-b635-51bdcdd1aed3_0R.png,54aaab00-610b-4606-b635-51bdcdd1aed3,0,L,0R
e8567b05-6dbc-49a5-bbf7-e42b898ef3c7_0R.png,e8567b05-6dbc-49a5-bbf7-e42b898ef3c7,0,L,0R
16c8a2ec-4e15-4ec6-9960-3df3d6ef1da5_0R.png,16c8a2ec-4e15-4ec6-9960-3df3d6ef1da5,0,L,0R
6ab0bec2-3ef7-4659-b2c4-4daff52de23b_0R.png,6ab0bec2-3ef7-4659-b2c4-4daff52de23b,0,L,0R
4db03c84-ebd6-460e-ac3b-b9a55459153c_0R.png,4db03c84-ebd6-460e-ac3b-b9a55459153c,0,L,0R
1793d5df-9e8d-415b-8777-f9708e0390d3_0R.png,1793d5df-9e8d-415b-8777-f9708e0390d3,0,L,0R
d5fc7d26-2248-4d77-bf83-4b1cf0a44b91_0R.png,d5fc7d26-2248-4d77-bf83-4b1cf0a44b91,0,L,0R
358e8333-fa78-4cde-bafb-036b39a8b489_0R.png,358e8333-fa78-4cde-bafb-036b39a8b489,0,L,0R
e623209f-7396-483a-b75f-c55599c06b53_0R.png,e623209f-7396-483a-b75f-c55599c06b53,0,L,0R
cf47dff4-ba1f-40fb-99a0-716c44a47553_0R.png,cf47dff4-ba1f-40fb-99a0-716c44a47553,0,L,0R
d62d1325-3e69-42dc-9b91-12b59f0c8dac_0R.png,d62d1325-3e69-42dc-9b91-12b59f0c8dac,0,L,0R
c5dd3687-5003-4538-beba-b620ea822212_0R.png,c5dd3687-5003-4538-beba-b620ea822212,0,L,0R
f5b175af-224e-46d1-ad20-b854f7096c69_0R.png,f5b175af-224e-46d1-ad20-b854f7096c69,0,L,0R
3f9fd178-b192-4dda-901f-f90064f03da6_0R.png,3f9fd178-b192-4dda-901f-f90064f03da6,0,L,0R
f3c19dd1-21b8-4dce-b1dd-6aa93029a7b3_0R.png,f3c19dd1-21b8-4dce-b1dd-6aa93029a7b3,0,L,0R
87679fa6-214a-4612-bff3-1b43085e07bb_0R.png,87679fa6-214a-4612-bff3-1b43085e07bb,0,L,0R
e9eea15f-aea1-42f8-b8d3-2032791d495a_0R.png,e9eea15f-aea1-42f8-b8d3-2032791d495a,0,L,0R
1e188785-4b3b-40d7-9f4c-9f54304be19e_0R.png,1e188785-4b3b-40d7-9f4c-9f54304be19e,0,L,0R
a2abd9f3-47e7-4405-8912-dabe506194d8_0R.png,a2abd9f3-47e7-4405-8912-dabe506194d8,0,L,0R
a28c8168-9d43-4acf-b4ec-8c9606e5e903_0R.png,a28c8168-9d43-4acf-b4ec-8c9606e5e903,0,L,0R
41c76de8-9385-4bea-a256-ca9923c4abfe_0R.png,41c76de8-9385-4bea-a256-ca9923c4abfe,0,L,0R
5bddbda6-2c52-4a96-8e6b-999081e11565_0R.png,5bddbda6-2c52-4a96-8e6b-999081e11565,0,L,0R
97e2241c-bd97-4ab5-a345-43f0927c37c2_0R.png,97e2241c-bd97-4ab5-a345-43f0927c37c2,0,L,0R
a8cf1a05-f1ed-430b-8369-8ba33024341c_0R.png,a8cf1a05-f1ed-430b-8369-8ba33024341c,0,L,0R
0afd9b95-cd1b-4745-94b2-8b8d18834742_0R.png,0afd9b95-cd1b-4745-94b2-8b8d18834742,0,L,0R
7a388321-eec5-40e3-b484-bf02bc8eb321_0R.png,7a388321-eec5-40e3-b484-bf02bc8eb321,0,L,0R
6b8571da-f1fc-4ced-8309-6f058031ecb6_0R.png,6b8571da-f1fc-4ced-8309-6f058031ecb6,0,L,0R
b09665ad-440a-4ee9-b433-efd991f09caa_0R.png,b09665ad-440a-4ee9-b433-efd991f09caa,0,L,0R
858a6a19-2b13-41e2-8752-311796e236ad_0R.png,858a6a19-2b13-41e2-8752-311796e236ad,0,L,0R
337e98db-6f0c-455a-a347-805036e422f7_0R.png,337e98db-6f0c-455a-a347-805036e422f7,0,L,0R
14be2689-a450-4760-b9b2-82ad6bfde465_0R.png,14be2689-a450-4760-b9b2-82ad6bfde465,0,L,0R
c68ea3dc-e221-4f98-b36c-f0ebbc6ed47d_0R.png,c68ea3dc-e221-4f98-b36c-f0ebbc6ed47d,0,L,0R
39b6e0bc-dee4-4c55-b024-b8af1b9ac2c5_0R.png,39b6e0bc-dee4-4c55-b024-b8af1b9ac2c5,0,L,0R
96a6434a-a2ea-4a4d-9417-8da47956d94a_0R.png,96a6434a-a2ea-4a4d-9417-8da47956d94a,0,L,0R
40212008-4e7b-4936-840e-3478a288e38f_0R.png,40212008-4e7b-4936-840e-3478a288e38f,0,L,0R
e46096f3-b90f-4df9-a52b-c1a1d91f2d87_0R.png,e46096f3-b90f-4df9-a52b-c1a1d91f2d87,0,L,0R
75b1f6ff-3ee5-4db8-8909-3d037f0bd69a_0R.png,75b1f6ff-3ee5-4db8-8909-3d037f0bd69a,0,L,0R
cd583964-2714-4009-b98b-8450f27bfb0a_0R.png,cd583964-2714-4009-b98b-8450f27bfb0a,0,L,0R
fc8bdb46-e210-4f39-8bfa-644c383225e0_0R.png,fc8bdb46-e210-4f39-8bfa-644c383225e0,0,L,0R
ae145112-a04c-4f51-9320-1a9457c87946_0R.png,ae145112-a04c-4f51-9320-1a9457c87946,0,L,0R
b8671292-215a-4f73-be1a-cc4cebbc4b73_0R.png,b8671292-215a-4f73-be1a-cc4cebbc4b73,0,L,0R
012fd489-0510-49da-9c0e-8d7d67c3a394_0R.png,012fd489-0510-49da-9c0e-8d7d67c3a394,0,L,0R
29826c20-4e01-4519-9b58-89a3cf84384c_0R.png,29826c20-4e01-4519-9b58-89a3cf84384c,0,L,0R
a35bec7b-98a5-4ffe-85f5-02b2894623fa_0R.png,a35bec7b-98a5-4ffe-85f5-02b2894623fa,0,L,0R
1635ac0e-e1dc-4ec6-ae95-3d7e2e5bf393_0R.png,1635ac0e-e1dc-4ec6-ae95-3d7e2e5bf393,0,L,0R
8017457f-bd91-4469-ae4d-f827ca1049bc_0R.png,8017457f-bd91-4469-ae4d-f827ca1049bc,0,L,0R
056f27d1-8ca4-42d2-93da-c3cfc5fa0c8d_0R.png,056f27d1-8ca4-42d2-93da-c3cfc5fa0c8d,0,L,0R
1831a08d-0230-4810-af93-c6cbc16f8c9a_0R.png,1831a08d-0230-4810-af93-c6cbc16f8c9a,0,L,0R
b9f39e3b-eab4-4a52-87c2-5d0a70660a56_0R.png,b9f39e3b-eab4-4a52-87c2-5d0a70660a56,0,L,0R
de80c735-5662-4cb2-8787-9cfdbdfc483c_0R.png,de80c735-5662-4cb2-8787-9cfdbdfc483c,0,L,0R
c514a000-edbb-4144-b73e-fd6994de25bc_0R.png,c514a000-edbb-4144-b73e-fd6994de25bc,0,L,0R
1fee97ab-e2a1-430b-9d89-251e4a55b71f_0R.png,1fee97ab-e2a1-430b-9d89-251e4a55b71f,0,L,0R
984223c9-db25-4ad3-877f-99db484ac48d_0R.png,984223c9-db25-4ad3-877f-99db484ac48d,0,L,0R
d0ae46cf-d6a3-4c18-9f40-deb7abf2bc05_0R.png,d0ae46cf-d6a3-4c18-9f40-deb7abf2bc05,0,L,0R
1fe5747d-5623-4e12-905e-fb642a6b46f8_0R.png,1fe5747d-5623-4e12-905e-fb642a6b46f8,0,L,0R
1e187663-3469-4984-bab4-3ed58ce735f6_0R.png,1e187663-3469-4984-bab4-3ed58ce735f6,0,L,0R
ddae0003-246b-46a2-8bb3-2655ed8d34b3_0R.png,ddae0003-246b-46a2-8bb3-2655ed8d34b3,0,L,0R
1513992f-1ac3-4d94-a7d6-1e9053ac6f42_0R.png,1513992f-1ac3-4d94-a7d6-1e9053ac6f42,0,L,0R
0fb116bb-947a-4559-9916-a506b56fb6b2_0R.png,0fb116bb-947a-4559-9916-a506b56fb6b2,0,L,0R
cdc9009a-31e3-4288-af9d-1afc9b6e0746_0R.png,cdc9009a-31e3-4288-af9d-1afc9b6e0746,0,L,0R
e54b1cc5-4c11-4c7e-8ff4-e2cc9177252e_0R.png,e54b1cc5-4c11-4c7e-8ff4-e2cc9177252e,0,L,0R
a7ba00f7-8aad-4167-a585-3c9f072819db_0R.png,a7ba00f7-8aad-4167-a585-3c9f072819db,0,L,0R
71b9e6f3-d361-4ac9-88b0-63645a849fa5_0R.png,71b9e6f3-d361-4ac9-88b0-63645a849fa5,0,L,0R
c28a2397-d57d-458b-8efd-61d39a482bc7_0R.png,c28a2397-d57d-458b-8efd-61d39a482bc7,0,L,0R
5edaf49d-c111-436b-81c3-02bdd0d861f4_0R.png,5edaf49d-c111-436b-81c3-02bdd0d861f4,0,L,0R
7e7bb600-eaa1-4838-abef-861b1bde69eb_0R.png,7e7bb600-eaa1-4838-abef-861b1bde69eb,0,L,0R
5989f7e4-34be-4cfd-b8c2-237f99c32bb3_0R.png,5989f7e4-34be-4cfd-b8c2-237f99c32bb3,0,L,0R
70ffe81d-75d7-4889-9650-993e6f3c4ae0_0R.png,70ffe81d-75d7-4889-9650-993e6f3c4ae0,0,L,0R
d30170c5-4d29-4f40-87d5-8353cdea595d_0R.png,d30170c5-4d29-4f40-87d5-8353cdea595d,0,L,0R
05b5da8d-42fc-4e27-b104-45d6aa33eaa6_0R.png,05b5da8d-42fc-4e27-b104-45d6aa33eaa6,0,L,0R
57a7000b-c490-440e-a31d-2fe334e4c434_0R.png,57a7000b-c490-440e-a31d-2fe334e4c434,0,L,0R
c98fb7eb-e448-4c47-9f9f-b7577f4cc181_0R.png,c98fb7eb-e448-4c47-9f9f-b7577f4cc181,0,L,0R
e4d7e800-357f-4475-9196-9c8921d6de25_0R.png,e4d7e800-357f-4475-9196-9c8921d6de25,0,L,0R
f2e85644-eb8b-45a2-b147-263bb6e20080_0R.png,f2e85644-eb8b-45a2-b147-263bb6e20080,0,L,0R
af35df09-43f0-4bff-8476-ff22f1124e97_0R.png,af35df09-43f0-4bff-8476-ff22f1124e97,0,L,0R
